cdr_id,subscriber_id,call_timestamp,call_type,duration_seconds,tower_circle,network_type,ingestion_batch
CDR001431,SUB00704,2025-03-09 12:36:00,Voice,3010,Karnataka,5G,BATCH_3
CDR001432,SUB00179,2025-01-19 18:08:00,SMS,2335,West Bengal,4G,BATCH_3
CDR001433,SUB00571,2025-06-01 17:49:00,Data,1109,Gujarat,4G,BATCH_3
CDR001434,SUB00296,2025-05-20 00:10:00,Voice,164,UP West,3G,BATCH_3
CDR001435,SUB00236,2025-06-19 17:27:00,Data,2460,Rajasthan,5G,BATCH_2
CDR001436,SUB00306,2025-06-05 10:54:00,Data,2507,North East,5G,BATCH_3
CDR001437,SUB00087,2025-03-14 11:28:00,Data,2245,North East,4G,BATCH_1
CDR001438,SUB00452,2025-01-24 11:59:00,Voice,973,Jammu & Kashmir,4G,BATCH_2
CDR001439,SUB00201,2025-05-19 21:11:00,Voice,2531,Odisha,4G,BATCH_2
CDR001440,SUB00987,2025-06-07 02:46:00,Data,2728,Odisha,4G,BATCH_3
CDR001441,SUB00394,2025-05-19 04:54:00,Data,2363,Bihar,5G,BATCH_2
CDR001442,SUB00158,2025-02-03 10:33:00,Data,813,Assam,5G,BATCH_1
CDR001443,SUB00545,2025-03-23 21:33:00,Voice,1642,Telangana,3G,BATCH_3
CDR001444,SUB00244,2025-04-05 01:44:00,SMS,132,Maharashtra,4G,BATCH_2
CDR001445,SUB00635,2025-03-26 21:29:00,Data,166,Mumbai,5G,BATCH_1
CDR001446,SUB00922,2025-05-19 05:49:00,Data,1413,Madhya Pradesh,4G,BATCH_2
CDR001447,SUB00537,2025-04-11 14:37:00,SMS,813,Kerala,4G,BATCH_3
CDR001448,SUB00654,2025-03-05 20:08:00,Data,2191,Himachal Pradesh,4G,BATCH_2
CDR001449,SUB00228,2025-02-19 17:57:00,Data,432,UP West,4G,BATCH_1
CDR001450,SUB00701,2025-06-24 10:11:00,Data,3129,UP West,5G,BATCH_2
CDR001451,SUB00968,2025-03-29 12:10:00,Data,713,West Bengal,5G,BATCH_1
CDR001452,SUB00228,2025-03-29 16:38:00,Data,1525,Tamil Nadu,3G,BATCH_3
CDR001453,SUB00728,2025-04-11 11:23:00,Voice,2655,Assam,5G,BATCH_2
CDR001454,SUB00973,2025-05-24 10:01:00,Data,1322,Assam,5G,BATCH_2
CDR001455,SUB00230,2025-01-02 06:19:00,Data,2562,Tamil Nadu,5G,BATCH_3
CDR001456,SUB00077,2025-01-29 15:38:00,SMS,685,Delhi,3G,BATCH_3
CDR001457,SUB00342,2025-05-29 07:17:00,Voice,362,Madhya Pradesh,3G,BATCH_2
CDR001458,SUB00334,2025-03-17 14:06:00,SMS,3399,UP West,3G,BATCH_1
CDR001459,SUB00178,2025-04-04 19:56:00,Voice,3358,Bihar,4G,BATCH_3
CDR001460,SUB00538,2025-01-25 07:51:00,SMS,1842,UP West,3G,BATCH_1
CDR001461,SUB00273,2025-02-08 22:55:00,Data,3296,Tamil Nadu,4G,BATCH_1
CDR001461,SUB00273,2025-02-08 22:55:00,Data,3296,Tamil Nadu,4G,BATCH_4
CDR001462,SUB00363,2025-02-15 14:24:00,Data,2177,Tamil Nadu,5G,BATCH_3
CDR001463,SUB00575,2025-01-16 19:46:00,Voice,3113,Assam,3G,BATCH_2
CDR001464,SUB00241,2025-05-12 16:35:00,SMS,1657,Punjab,3G,BATCH_2
CDR001465,SUB00935,2025-04-20 13:03:00,SMS,3549,Himachal Pradesh,5G,BATCH_2
CDR001466,SUB00461,2025-05-18 14:17:00,SMS,3543,Punjab,3G,BATCH_2
CDR001467,SUB00523,2025-03-28 23:57:00,Data,1155,Jammu & Kashmir,5G,BATCH_2
CDR001468,SUB00433,2025-04-04 10:50:00,Data,3457,Andhra Pradesh,4G,BATCH_1
CDR001469,SUB00312,2025-06-07 03:05:00,Data,1763,UP West,3G,BATCH_1
CDR001470,SUB00007,2025-01-11 01:09:00,SMS,1535,Telangana,3G,BATCH_3
CDR001471,SUB00238,2025-01-19 07:08:00,Data,3392,Tamil Nadu,4G,BATCH_2
CDR001472,SUB00006,2025-03-24 10:30:00,Voice,2147,Haryana,5G,BATCH_3
CDR001473,SUB00756,2025-02-16 21:06:00,SMS,1252,UP East,5G,BATCH_3
CDR001474,SUB00396,2025-05-31 19:45:00,SMS,600,Assam,5G,BATCH_1
CDR001475,SUB00921,2025-06-13 14:46:00,SMS,2644,Bihar,3G,BATCH_3
CDR001475,SUB00921,2025-06-13 14:46:00,SMS,2644,Bihar,3G,BATCH_4
CDR001476,SUB00376,2025-05-12 23:45:00,Voice,1520,UP East,3G,BATCH_1
CDR001477,SUB00825,2025-02-14 22:34:00,Voice,3028,Kerala,3G,BATCH_1
CDR001478,SUB00622,2025-02-06 20:00:00,Data,1258,Andhra Pradesh,3G,BATCH_1
CDR001479,SUB00009,2025-01-24 16:15:00,SMS,1084,Assam,3G,BATCH_1
CDR001480,SUB00475,2025-03-30 00:34:00,Voice,3151,Assam,4G,BATCH_3
CDR001481,SUB00682,2025-04-27 05:50:00,Voice,1443,Assam,4G,BATCH_2
CDR001482,SUB00997,2025-04-03 17:40:00,SMS,1991,Kerala,4G,BATCH_1
CDR001483,SUB00965,2025-01-09 10:09:00,Data,379,North East,5G,BATCH_3
CDR001484,SUB00922,2025-06-18 17:15:00,Data,428,West Bengal,3G,BATCH_3
CDR001485,SUB00736,2025-04-23 03:41:00,SMS,729,Karnataka,4G,BATCH_3
CDR001486,SUB00454,2025-02-25 18:41:00,Data,772,Mumbai,4G,BATCH_1
CDR001487,SUB00591,2025-05-26 19:13:00,Data,1697,Punjab,3G,BATCH_3
CDR001488,SUB00335,2025-06-18 18:04:00,Data,1251,Gujarat,5G,BATCH_3
CDR001489,SUB00919,2025-02-12 10:41:00,SMS,2887,Gujarat,5G,BATCH_3
CDR001490,SUB00570,2025-03-20 08:26:00,Voice,2013,Telangana,4G,BATCH_3
CDR001491,SUB00505,2025-02-26 05:51:00,SMS,1197,Gujarat,3G,BATCH_3
CDR001492,SUB00887,2025-03-06 18:51:00,SMS,2513,Tamil Nadu,3G,BATCH_2
CDR001493,SUB00869,2025-05-30 14:00:00,Voice,2348,Punjab,4G,BATCH_1
CDR001494,SUB00340,2025-03-05 21:57:00,Data,1929,North East,4G,BATCH_3
CDR001495,SUB00503,2025-03-25 04:37:00,Data,2135,Gujarat,3G,BATCH_1
CDR001495,SUB00503,2025-03-25 04:37:00,Data,2135,Gujarat,3G,BATCH_4
CDR001496,SUB00692,2025-01-26 04:50:00,SMS,1636,Delhi,5G,BATCH_1
CDR001497,SUB00905,2025-01-12 08:48:00,Data,2012,Andhra Pradesh,5G,BATCH_2
CDR001498,SUB00519,2025-05-26 14:22:00,Data,872,Madhya Pradesh,5G,BATCH_3
CDR001499,SUB00243,2025-06-13 17:25:00,Voice,3281,Delhi,3G,BATCH_1
CDR001500,SUB00310,2025-03-02 12:41:00,Voice,3346,Himachal Pradesh,5G,BATCH_2
CDR001501,SUB00069,2025-03-30 05:13:00,Data,2346,Karnataka,3G,BATCH_1
CDR001502,SUB00172,2025-05-31 23:22:00,Data,108,Karnataka,4G,BATCH_1
CDR001503,SUB00670,2025-05-11 06:03:00,Data,3382,Haryana,3G,BATCH_3
CDR001504,SUB00482,2025-01-22 06:43:00,Data,2057,Karnataka,5G,BATCH_1
CDR001505,SUB00050,2025-06-12 04:46:00,Voice,483,Haryana,3G,BATCH_1
CDR001506,SUB00947,2025-06-29 14:26:00,SMS,3092,Maharashtra,3G,BATCH_1
CDR001507,SUB00790,2025-06-22 02:07:00,Voice,1577,West Bengal,3G,BATCH_1
CDR001508,SUB00043,2025-01-31 19:46:00,Voice,1838,Kerala,5G,BATCH_2
CDR001509,SUB00948,2025-05-16 14:59:00,Voice,820,Andhra Pradesh,5G,BATCH_3
CDR001510,SUB00301,2025-05-27 06:27:00,SMS,1391,Haryana,5G,BATCH_1
CDR001511,SUB00467,2025-06-16 21:51:00,SMS,3191,North East,3G,BATCH_1
CDR001512,SUB00289,2025-02-15 03:05:00,SMS,103,Jammu & Kashmir,5G,BATCH_2
CDR001513,SUB00144,2025-03-28 00:36:00,Data,1347,Kerala,3G,BATCH_3
CDR001514,SUB00132,2025-01-05 18:12:00,Data,3478,Madhya Pradesh,4G,BATCH_3
CDR001515,SUB00810,2025-01-17 23:47:00,Data,15,Haryana,5G,BATCH_3
CDR001516,SUB00354,2025-02-02 22:37:00,SMS,3383,Mumbai,3G,BATCH_1
CDR001517,SUB00122,2025-02-06 08:12:00,SMS,1480,Jammu & Kashmir,4G,BATCH_3
CDR001518,SUB00315,2025-02-03 06:54:00,Voice,1072,Karnataka,5G,BATCH_1
CDR001518,SUB00315,2025-02-03 06:54:00,Voice,1072,Karnataka,5G,BATCH_4
CDR001519,SUB00494,2025-01-14 13:07:00,SMS,2525,Punjab,4G,BATCH_1
CDR001520,SUB00285,2025-01-16 05:38:00,Data,261,Odisha,5G,BATCH_3
CDR001521,SUB00442,2025-04-20 18:01:00,SMS,944,Kerala,3G,BATCH_2
CDR001522,SUB00968,2025-01-28 10:20:00,SMS,3549,Punjab,5G,BATCH_3
CDR001523,SUB00228,2025-06-29 22:55:00,SMS,142,Gujarat,3G,BATCH_1
CDR001523,SUB00228,2025-06-29 22:55:00,SMS,142,Gujarat,3G,BATCH_4
CDR001524,SUB00372,2025-04-14 15:36:00,Data,1859,Madhya Pradesh,4G,BATCH_2
CDR001525,SUB00380,2025-04-24 18:43:00,SMS,1533,UP East,4G,BATCH_1
CDR001526,SUB00258,2025-05-03 03:08:00,SMS,1901,Bihar,3G,BATCH_1
CDR001526,SUB00258,2025-05-03 03:08:00,SMS,1901,Bihar,3G,BATCH_4
CDR001527,SUB00061,2025-01-31 16:07:00,Voice,858,Mumbai,5G,BATCH_2
CDR001528,SUB00103,2025-04-26 12:17:00,Voice,2012,Punjab,4G,BATCH_3
CDR001528,SUB00103,2025-04-26 12:17:00,Voice,2012,Punjab,4G,BATCH_4
CDR001529,SUB00014,2025-05-13 03:51:00,Data,2755,Madhya Pradesh,4G,BATCH_1
CDR001530,SUB00032,2025-01-28 10:45:00,Voice,1908,Karnataka,3G,BATCH_3
CDR001530,SUB00032,2025-01-28 10:45:00,Voice,1908,Karnataka,3G,BATCH_4
CDR001531,SUB00464,2025-01-27 07:03:00,SMS,2928,Gujarat,4G,BATCH_1
CDR001532,SUB00833,2025-03-15 11:33:00,SMS,2025,UP East,3G,BATCH_2
CDR001533,SUB00721,2025-02-20 00:01:00,Data,1792,Punjab,4G,BATCH_3
CDR001534,SUB00693,2025-04-01 14:27:00,Data,1769,Andhra Pradesh,4G,BATCH_2
CDR001534,SUB00693,2025-04-01 14:27:00,Data,1769,Andhra Pradesh,4G,BATCH_4
CDR001535,SUB00124,2025-05-24 00:21:00,Voice,2758,Haryana,5G,BATCH_2
CDR001536,SUB00830,2025-04-23 08:53:00,SMS,1622,Bihar,3G,BATCH_1
CDR001537,SUB00066,2025-05-15 07:53:00,Voice,2875,Assam,3G,BATCH_1
CDR001538,SUB00273,2025-04-14 13:27:00,Voice,1282,UP West,5G,BATCH_3
CDR001538,SUB00273,2025-04-14 13:27:00,Voice,1282,UP West,5G,BATCH_4
CDR001539,SUB00070,2025-01-30 01:28:00,Data,1999,Maharashtra,4G,BATCH_1
CDR001540,SUB00039,2025-01-06 23:41:00,SMS,2408,Gujarat,5G,BATCH_3
CDR001541,SUB00733,2025-05-25 22:54:00,Data,2594,Rajasthan,5G,BATCH_1
CDR001542,SUB00684,2025-01-17 10:50:00,Voice,183,Rajasthan,5G,BATCH_3
CDR001543,SUB00828,2025-05-31 09:41:00,Data,3375,Assam,4G,BATCH_3
CDR001544,SUB00505,2025-06-13 07:41:00,Voice,823,Odisha,5G,BATCH_2
CDR001545,SUB00834,2025-04-17 12:38:00,Data,3081,UP East,3G,BATCH_2
CDR001546,SUB00979,2025-01-26 04:13:00,SMS,1184,Delhi,4G,BATCH_2
CDR001547,SUB00255,2025-03-01 05:48:00,SMS,1799,Punjab,3G,BATCH_3
CDR001548,SUB00528,2025-06-21 18:38:00,SMS,2397,Himachal Pradesh,3G,BATCH_3
CDR001549,SUB00016,2025-01-18 22:52:00,SMS,686,Bihar,5G,BATCH_1
CDR001549,SUB00016,2025-01-18 22:52:00,SMS,686,Bihar,5G,BATCH_4
CDR001550,SUB00479,2025-01-14 16:29:00,Data,3468,Punjab,3G,BATCH_1
CDR001551,SUB00862,2025-02-10 21:42:00,Data,122,Telangana,5G,BATCH_3
CDR001552,SUB00871,2025-05-20 02:15:00,SMS,2813,Andhra Pradesh,5G,BATCH_3
CDR001553,SUB00907,2025-05-30 14:57:00,Voice,468,Karnataka,4G,BATCH_1
CDR001554,SUB00551,2025-05-09 20:37:00,SMS,2719,North East,3G,BATCH_1
CDR001555,SUB00951,2025-04-13 08:19:00,Data,576,Punjab,3G,BATCH_2
CDR001556,SUB00905,2025-04-02 16:32:00,Data,964,Himachal Pradesh,4G,BATCH_3
CDR001557,SUB00955,2025-01-03 17:11:00,Voice,3335,Mumbai,4G,BATCH_3
CDR001557,SUB00955,2025-01-03 17:11:00,Voice,3335,Mumbai,4G,BATCH_4
CDR001558,SUB00486,2025-03-23 15:42:00,Voice,3404,Punjab,3G,BATCH_2
CDR001559,SUB00307,2025-06-02 12:05:00,Data,2746,Karnataka,3G,BATCH_3
CDR001560,SUB00691,2025-06-01 08:50:00,Voice,2467,Maharashtra,4G,BATCH_3
CDR001561,SUB00155,2025-04-29 23:48:00,SMS,2379,Maharashtra,4G,BATCH_3
CDR001562,SUB00274,2025-01-12 18:22:00,Voice,2932,Tamil Nadu,4G,BATCH_1
CDR001563,SUB00434,2025-01-29 11:27:00,Voice,2034,Jammu & Kashmir,5G,BATCH_1
CDR001564,SUB00291,2025-06-22 22:35:00,Data,928,UP West,5G,BATCH_2
CDR001565,SUB00798,2025-04-28 18:51:00,Data,2754,Telangana,4G,BATCH_1
CDR001566,SUB00047,2025-06-04 13:44:00,Data,1169,Andhra Pradesh,4G,BATCH_2
CDR001567,SUB00738,2025-03-09 19:27:00,Voice,1098,Odisha,5G,BATCH_2
CDR001568,SUB00455,2025-01-03 04:35:00,SMS,428,West Bengal,3G,BATCH_1
CDR001569,SUB00365,2025-05-29 07:52:00,Data,1675,Rajasthan,5G,BATCH_3
CDR001570,SUB00515,2025-05-27 07:17:00,Data,1648,Jammu & Kashmir,5G,BATCH_3
CDR001571,SUB00043,2025-04-22 04:16:00,SMS,1974,Kerala,5G,BATCH_2
CDR001572,SUB00070,2025-04-19 00:39:00,Voice,375,UP East,3G,BATCH_1
CDR001573,SUB00116,2025-05-31 23:15:00,SMS,2718,Andhra Pradesh,5G,BATCH_1
CDR001574,SUB00895,2025-02-22 22:26:00,Voice,962,Haryana,4G,BATCH_3
CDR001575,SUB00001,2025-03-29 05:15:00,Voice,1052,UP West,5G,BATCH_3
CDR001576,SUB00341,2025-06-29 00:58:00,Voice,1485,Rajasthan,4G,BATCH_2
CDR001577,SUB00128,2025-06-07 03:27:00,SMS,2673,Delhi,3G,BATCH_3
CDR001578,SUB00029,2025-05-26 13:25:00,Voice,1935,Assam,5G,BATCH_1
CDR001579,SUB00130,2025-06-29 08:38:00,Data,2357,Jammu & Kashmir,5G,BATCH_1
CDR001580,SUB00980,2025-01-01 12:29:00,Data,605,Tamil Nadu,4G,BATCH_1
CDR001581,SUB00424,2025-05-13 03:50:00,Voice,3449,UP West,5G,BATCH_1
CDR001582,SUB00642,2025-04-07 08:34:00,SMS,2535,Maharashtra,5G,BATCH_3
CDR001583,SUB00255,2025-06-28 18:25:00,Data,2543,Jammu & Kashmir,4G,BATCH_2
CDR001584,SUB00391,2025-05-26 09:44:00,Voice,1350,UP West,5G,BATCH_2
CDR001585,SUB00823,2025-06-18 01:07:00,Voice,2523,Kerala,5G,BATCH_3
CDR001586,SUB00060,2025-06-25 15:23:00,Voice,2864,West Bengal,5G,BATCH_1
CDR001587,SUB00073,2025-05-02 02:27:00,Data,2992,Delhi,3G,BATCH_3
CDR001588,SUB00790,2025-05-23 12:13:00,SMS,1297,Gujarat,4G,BATCH_3
CDR001589,SUB00103,2025-05-12 18:16:00,SMS,1535,Andhra Pradesh,3G,BATCH_2
CDR001590,SUB00051,2025-01-07 19:41:00,Data,2354,UP East,3G,BATCH_2
CDR001591,SUB00595,2025-03-06 05:03:00,SMS,1551,West Bengal,5G,BATCH_2
CDR001592,SUB00759,2025-05-23 19:27:00,SMS,2047,Bihar,3G,BATCH_2
CDR001593,SUB00269,2025-02-11 00:52:00,SMS,1299,Bihar,4G,BATCH_2
CDR001594,SUB00349,2025-05-18 00:36:00,SMS,3215,UP East,4G,BATCH_1
CDR001595,SUB00519,2025-06-05 00:27:00,Voice,1003,Madhya Pradesh,4G,BATCH_2
CDR001596,SUB00803,2025-02-03 20:11:00,SMS,1388,UP East,3G,BATCH_1
CDR001597,SUB00343,2025-06-04 19:22:00,Voice,229,Mumbai,5G,BATCH_3
CDR001598,SUB00877,2025-02-17 03:11:00,Voice,1214,Punjab,4G,BATCH_2
CDR001599,SUB00490,2025-06-27 21:30:00,SMS,1653,Kerala,4G,BATCH_3
CDR001600,SUB00029,2025-01-27 02:11:00,SMS,2914,Tamil Nadu,3G,BATCH_2
CDR001601,SUB00873,2025-05-09 08:34:00,Data,2629,West Bengal,3G,BATCH_1
CDR001602,SUB00550,2025-01-04 03:30:00,Data,2124,West Bengal,4G,BATCH_3
CDR001603,SUB00573,2025-02-02 06:55:00,Voice,718,Himachal Pradesh,5G,BATCH_2
CDR001604,SUB00805,2025-01-04 08:28:00,Voice,2952,Bihar,4G,BATCH_1
CDR001605,SUB00436,2025-01-20 04:46:00,Voice,684,Delhi,3G,BATCH_3
CDR001606,SUB00754,2025-05-03 10:14:00,SMS,1426,Himachal Pradesh,5G,BATCH_2
CDR001607,SUB00546,2025-01-13 14:35:00,SMS,3364,Telangana,3G,BATCH_2
CDR001608,SUB00971,2025-05-12 05:19:00,Voice,515,Maharashtra,5G,BATCH_3
CDR001609,SUB00516,2025-03-25 08:23:00,SMS,203,Delhi,5G,BATCH_2
CDR001610,SUB00669,2025-04-05 09:41:00,SMS,1396,Kerala,3G,BATCH_1
CDR001611,SUB00968,2025-02-19 04:59:00,Data,1842,UP East,5G,BATCH_3
CDR001612,SUB00749,2025-05-06 21:39:00,Data,3350,Karnataka,4G,BATCH_2
CDR001613,SUB00408,2025-02-22 07:42:00,SMS,2652,Telangana,5G,BATCH_3
CDR001614,SUB00174,2025-01-08 06:55:00,Data,2217,West Bengal,5G,BATCH_1
CDR001615,SUB00920,2025-05-02 11:45:00,Voice,2693,Jammu & Kashmir,3G,BATCH_1
CDR001616,SUB00397,2025-03-05 01:16:00,SMS,2937,Telangana,3G,BATCH_1
CDR001617,SUB00812,2025-02-28 10:46:00,Data,2070,Kerala,4G,BATCH_3
CDR001618,SUB00339,2025-02-28 09:00:00,Voice,3523,Telangana,5G,BATCH_1
CDR001619,SUB00733,2025-04-12 14:30:00,Data,1183,North East,3G,BATCH_2
CDR001620,SUB00177,2025-03-13 08:16:00,Data,1482,Rajasthan,4G,BATCH_2
CDR001621,SUB00545,2025-02-23 17:56:00,SMS,2829,Karnataka,4G,BATCH_3
CDR001622,SUB00462,2025-06-30 17:06:00,Voice,2638,Maharashtra,5G,BATCH_3
CDR001623,SUB00247,2025-06-14 19:07:00,Voice,2208,Odisha,5G,BATCH_3
CDR001624,SUB00896,2025-05-18 23:24:00,Data,2336,Himachal Pradesh,4G,BATCH_3
CDR001625,SUB00796,2025-02-09 22:38:00,Voice,1263,UP West,4G,BATCH_3
CDR001626,SUB00858,2025-05-03 03:17:00,SMS,2799,Kerala,4G,BATCH_2
CDR001627,SUB00830,2025-01-23 23:38:00,Data,3072,West Bengal,5G,BATCH_2
CDR001628,SUB00136,2025-02-22 17:41:00,Voice,2436,Odisha,3G,BATCH_3
CDR001629,SUB00582,2025-01-27 04:07:00,Data,2711,Jammu & Kashmir,4G,BATCH_1
CDR001630,SUB00837,2025-02-10 18:13:00,Voice,2127,North East,3G,BATCH_3
CDR001631,SUB00947,2025-02-24 05:09:00,Voice,193,Tamil Nadu,3G,BATCH_1
CDR001632,SUB00911,2025-01-01 00:04:00,Data,2148,West Bengal,4G,BATCH_2
CDR001633,SUB00047,2025-01-08 16:53:00,Data,2454,Maharashtra,5G,BATCH_3
CDR001634,SUB00396,2025-02-01 00:35:00,Voice,3359,UP East,3G,BATCH_2
CDR001635,SUB00096,2025-03-15 01:58:00,Data,973,Jammu & Kashmir,4G,BATCH_2
CDR001636,SUB00657,2025-01-22 18:32:00,Voice,3230,Assam,4G,BATCH_2
CDR001637,SUB00785,2025-05-21 20:08:00,Voice,1299,UP East,4G,BATCH_3
CDR001638,SUB00693,2025-01-26 01:00:00,Voice,3013,Mumbai,4G,BATCH_2
CDR001639,SUB00004,2025-04-05 08:21:00,Data,2419,West Bengal,4G,BATCH_1
CDR001640,SUB00925,2025-06-26 01:27:00,SMS,2747,West Bengal,4G,BATCH_2
CDR001641,SUB00014,2025-06-15 12:58:00,SMS,1235,Karnataka,5G,BATCH_1
CDR001642,SUB00914,2025-02-27 09:00:00,SMS,2228,UP West,3G,BATCH_2
CDR001643,SUB00945,2025-06-01 08:49:00,Data,1932,Delhi,5G,BATCH_3
CDR001643,SUB00945,2025-06-01 08:49:00,Data,1932,Delhi,5G,BATCH_4
CDR001644,SUB00792,2025-05-24 06:27:00,SMS,2255,Haryana,4G,BATCH_3
CDR001645,SUB00548,2025-05-26 18:39:00,SMS,662,West Bengal,5G,BATCH_2
CDR001646,SUB00541,2025-03-01 17:27:00,Data,2285,North East,5G,BATCH_3
CDR001647,SUB00542,2025-06-24 21:41:00,SMS,3211,Andhra Pradesh,3G,BATCH_2
CDR001647,SUB00542,2025-06-24 21:41:00,SMS,3211,Andhra Pradesh,3G,BATCH_4
CDR001648,SUB00823,2025-06-01 13:11:00,SMS,1867,Karnataka,5G,BATCH_2
CDR001649,SUB00024,2025-06-27 19:15:00,Voice,101,Karnataka,3G,BATCH_2
CDR001650,SUB00783,2025-04-02 14:54:00,Data,2148,Himachal Pradesh,5G,BATCH_1
CDR001651,SUB00310,2025-01-21 17:54:00,Voice,3127,Himachal Pradesh,4G,BATCH_1
CDR001652,SUB00803,2025-04-29 11:21:00,Data,1297,Tamil Nadu,4G,BATCH_2
CDR001653,SUB00724,2025-01-24 21:47:00,Voice,2009,UP East,4G,BATCH_3
CDR001654,SUB00077,2025-01-25 17:43:00,Data,2268,Kerala,4G,BATCH_1
CDR001655,SUB00607,2025-04-14 04:27:00,SMS,735,Punjab,3G,BATCH_3
CDR001656,SUB00343,2025-05-12 18:04:00,SMS,228,Rajasthan,5G,BATCH_3
CDR001657,SUB00939,2025-02-03 03:52:00,Data,1429,Maharashtra,4G,BATCH_2
CDR001658,SUB00856,2025-01-12 10:27:00,Data,527,Mumbai,5G,BATCH_1
CDR001659,SUB00891,2025-04-04 15:53:00,Voice,2919,Himachal Pradesh,3G,BATCH_3
CDR001659,SUB00891,2025-04-04 15:53:00,Voice,2919,Himachal Pradesh,3G,BATCH_4
CDR001660,SUB00648,2025-04-13 07:59:00,Data,1411,Bihar,4G,BATCH_1
CDR001661,SUB00217,2025-02-04 08:54:00,SMS,737,North East,3G,BATCH_3
CDR001662,SUB00909,2025-03-13 00:03:00,Voice,1998,North East,5G,BATCH_3
CDR001663,SUB00706,2025-03-09 22:28:00,Voice,379,Kerala,4G,BATCH_1
CDR001664,SUB00957,2025-05-19 11:00:00,SMS,279,Delhi,4G,BATCH_3
CDR001665,SUB00772,2025-01-16 02:07:00,Data,1532,Mumbai,5G,BATCH_1
CDR001666,SUB00908,2025-01-28 21:05:00,SMS,771,Bihar,3G,BATCH_3
CDR001667,SUB00762,2025-04-03 07:52:00,SMS,228,Himachal Pradesh,3G,BATCH_1
CDR001667,SUB00762,2025-04-03 07:52:00,SMS,228,Himachal Pradesh,3G,BATCH_4
CDR001668,SUB00474,2025-01-19 13:37:00,SMS,2797,Mumbai,3G,BATCH_2
CDR001669,SUB00718,2025-06-17 02:56:00,Data,2361,UP East,5G,BATCH_3
CDR001670,SUB00301,2025-02-28 20:09:00,Data,2147,Odisha,4G,BATCH_3
CDR001671,SUB00219,2025-04-16 11:08:00,Data,1063,Rajasthan,4G,BATCH_1
CDR001672,SUB00751,2025-01-23 19:50:00,Data,2118,Kerala,4G,BATCH_1
CDR001673,SUB00831,2025-05-18 02:13:00,Data,3178,Karnataka,3G,BATCH_2
CDR001674,SUB00158,2025-04-01 17:42:00,Data,1661,Gujarat,5G,BATCH_1
CDR001675,SUB00914,2025-03-17 06:56:00,Data,1484,Odisha,4G,BATCH_3
CDR001676,SUB00844,2025-03-03 10:55:00,Voice,1733,North East,3G,BATCH_2
CDR001677,SUB00559,2025-04-22 01:47:00,SMS,1844,Haryana,5G,BATCH_3
CDR001678,SUB00735,2025-03-06 09:59:00,Data,2071,Haryana,5G,BATCH_2
CDR001679,SUB00326,2025-02-28 12:58:00,Data,3490,UP East,4G,BATCH_1
CDR001680,SUB00339,2025-03-27 01:28:00,SMS,1143,Delhi,4G,BATCH_2
CDR001681,SUB00344,2025-04-01 02:23:00,SMS,663,Haryana,5G,BATCH_1
CDR001682,SUB00010,2025-06-02 01:34:00,SMS,3146,UP West,3G,BATCH_1
CDR001683,SUB00717,2025-03-21 23:01:00,Data,2467,Tamil Nadu,3G,BATCH_1
CDR001684,SUB00103,2025-04-29 16:24:00,Voice,2471,Maharashtra,3G,BATCH_1
CDR001685,SUB00303,2025-06-30 14:43:00,SMS,231,Maharashtra,5G,BATCH_1
CDR001686,SUB00025,2025-04-14 22:39:00,SMS,967,UP West,4G,BATCH_3
CDR001687,SUB00699,2025-02-15 00:57:00,Voice,2741,Kerala,3G,BATCH_2
CDR001688,SUB00804,2025-05-25 11:55:00,Voice,53,Punjab,4G,BATCH_3
CDR001689,SUB00081,2025-03-23 03:21:00,Voice,3544,Punjab,4G,BATCH_3
CDR001690,SUB00603,2025-03-08 14:40:00,Data,1401,Delhi,4G,BATCH_2
CDR001690,SUB00603,2025-03-08 14:40:00,Data,1401,Delhi,4G,BATCH_4
CDR001691,SUB00855,2025-05-07 03:48:00,SMS,2894,Haryana,3G,BATCH_2
CDR001692,SUB00051,2025-04-01 22:47:00,Data,2770,Madhya Pradesh,5G,BATCH_1
CDR001693,SUB00683,2025-01-17 01:00:00,SMS,1189,Maharashtra,5G,BATCH_1
CDR001694,SUB00792,2025-01-04 06:44:00,Data,495,Mumbai,4G,BATCH_2
CDR001695,SUB00033,2025-02-24 13:02:00,Data,2515,UP East,3G,BATCH_1
CDR001696,SUB00642,2025-06-07 03:14:00,Data,1389,Andhra Pradesh,5G,BATCH_1
CDR001697,SUB00368,2025-03-30 07:58:00,SMS,2819,Himachal Pradesh,4G,BATCH_1
CDR001697,SUB00368,2025-03-30 07:58:00,SMS,2819,Himachal Pradesh,4G,BATCH_4
CDR001698,SUB00398,2025-01-19 01:03:00,SMS,2004,Himachal Pradesh,5G,BATCH_1
CDR001699,SUB00408,2025-05-27 13:58:00,Data,250,Karnataka,5G,BATCH_2
CDR001700,SUB00489,2025-03-09 01:49:00,Data,999,Assam,5G,BATCH_2
CDR001701,SUB00129,2025-02-25 21:12:00,Data,3484,UP East,4G,BATCH_3
CDR001702,SUB00384,2025-02-27 00:00:00,SMS,2020,Odisha,4G,BATCH_1
CDR001703,SUB00009,2025-02-25 05:40:00,SMS,3403,Mumbai,3G,BATCH_2
CDR001704,SUB00389,2025-03-22 08:08:00,SMS,762,UP East,3G,BATCH_2
CDR001705,SUB00189,2025-05-30 01:40:00,Voice,2719,Himachal Pradesh,5G,BATCH_1
